word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
sonde,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
blessez,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
thamis,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
éteindrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
importerait,0,0,0,0.000089325592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prospérités,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014496255,0,0,0,0.00080775444,0,0,0,0
contredis,0,0,0,0,0,0.00010836584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
déplais,0,0,0,0,0,0,0,0,0,0,0,0.00014773231,0,0,0,0,0,0,0,0,0,0,0,0,0
repassons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
reconnaîtra,0,0,0,0,0,0,0,0,0,0,0,0.00014773231,0,0,0,0,0,0,0,0,0,0,0,0,0
confondait,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
terminait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
referaient,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
refroidit,0,0,0,0,0,0,0,0.00013768415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dures,0.00022678308,0,0,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0,0.000076751861,0,0,0,0,0
vanterait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
autorisant,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demandera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
composer,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
iront,0.00028347885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feints,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
ressentirez,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ignoble,0,0,0,0,0,0,0,0,0,0,0,0.00014773231,0,0,0,0,0,0,0,0,0,0,0,0,0
encloses,0,0,0,0,0,0,0,0,0,0,0,0,0.00022601424,0,0,0,0,0,0,0,0,0,0,0,0
zélés,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0.00015350372,0,0,0,0,0
souhaitables,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
excitant,0,0,0,0,0,0,0,0,0,0,0,0.00014773231,0,0,0,0,0,0,0,0,0,0,0,0,0
disposerai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
soutenue,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013631407,0
appesantir,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
devenons,0,0,0,0,0.00030012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
respectant,0,0,0,0,0.00045018007,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
offenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004832085,0.00039724576,0,0,0,0,0,0,0
regarderez,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
désobéissances,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
méritât,0,0,0,0,0,0.00010836584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soumettant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004832085,0,0,0,0,0,0,0,0
restés,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
délivrez,0,0,0,0,0,0,0,0.00055073661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ambitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
distance,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0.00026925148,0,0,0,0
espérai,0,0,0,0.00013398839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004832085,0,0,0,0,0,0,0,0
mettrait,0,0.00023663038,0,0,0,0,0,0.000068842076,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
fables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
méprisables,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
profané,0,0,0,0,0.00030012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gardera,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
rehaussant,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
joignent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
estimée,0,0,0,0,0,0,0,0,0,0,0,0.00014773231,0,0,0,0,0,0,0,0,0,0,0,0,0
contribuer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00096641701,0,0,0,0,0,0,0,0
tomberai,0,0,0,0,0,0,0,0.00013768415,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
destinent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
éminent,0,0,0,0,0,0,0,0,0,0,0,0.00036933077,0,0,0,0,0,0,0,0,0,0,0,0,0
rebute,0,0,0,0,0,0,0,0,0,0,0,0.00014773231,0,0,0,0,0,0,0,0,0,0,0,0,0
appela,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004832085,0,0,0,0,0,0,0,0
présentés,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
désespérerons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
souhaiterais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004832085,0,0,0,0,0,0,0,0
compagnon,0,0,0,0,0,0,0.0001552072,0.00041305246,0,0,0,0,0.00022601424,0,0,0,0,0,0,0,0,0,0,0,0
commençons,0,0,0.00080866893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persévère,0,0,0,0.00013398839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assouvis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
ôteraient,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
aisés,0,0,0,0,0,0,0.0001552072,0.00020652623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fomenter,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
détruirons,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
souhaitiez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
apportons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
trancher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066207627,0,0,0,0.00017157564,0,0,0
poursuivis,0,0,0,0,0,0,0,0,0,0,0,0.00022159846,0,0,0,0,0,0,0,0,0,0,0,0,0
témoignés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
jetterez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
inventée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017157564,0,0,0
sachiez,0,0,0,0.000089325592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ressouvient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004832085,0,0,0,0,0,0,0,0
approchaient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
retins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
allât,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
pourpre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00096641701,0,0,0,0.0010770059,0,0,0,0
arment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
sanguinaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037914692,0,0,0,0,0,0,0,0,0,0,0
considérerait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
florissante,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
opposerai,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
prodiguerai,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mériterai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
tributaires,0,0,0,0,0.00030012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relègue,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
détruite,0,0,0,0,0,0,0,0,0,0.00045850527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agrandir,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
veillent,0,0,0,0,0,0,0,0.000068842076,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
factions,0,0.00047326077,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
artisans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
insolemment,0,0,0,0,0,0,0,0,0,0.00068775791,0,0,0,0,0,0,0,0,0.00023688262,0,0,0,0,0,0
infectent,0,0,0,0,0,0,0,0,0,0,0,0.00014773231,0,0,0,0,0,0,0,0,0,0,0,0,0
respectent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
traînent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
religions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
pieux,0.00011339154,0,0,0,0.00090036014,0,0,0,0,0,0,0,0,0,0,0,0,0.00026483051,0,0,0,0,0,0,0
arrêtant,0.00017008731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
affermissez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053850296,0,0,0,0
recevrez,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
tharsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023688262,0,0,0,0,0,0
altéré,0,0,0,0,0.0010504202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
engagerait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
ôtée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015350372,0,0,0,0,0
ensanglantée,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
représentez,0,0,0,0,0.0006002401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prêtera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000076751861,0,0,0,0,0
déplut,0,0,0,0.000044662796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
revoit,0,0,0,0,0,0,0,0,0,0.00091701055,0,0,0,0,0,0,0.0004832085,0,0,0,0,0,0,0,0
sourdes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023688262,0,0,0,0,0,0
montrerai,0,0,0,0.000044662796,0,0,0,0,0,0,0,0,0,0,0,0,0.0004832085,0,0,0,0,0,0,0,0
libérales,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
libérale,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0,0,0,0,0,0,0
régnant,0,0,0,0,0,0,0,0,0,0,0,0.00044319693,0,0,0,0,0,0,0,0,0,0,0,0,0
destinez,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
royaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00096641701,0,0,0,0,0,0,0,0
honorés,0,0,0,0,0,0,0,0,0,0,0,0,0.00022601424,0,0,0,0,0,0,0,0,0,0,0,0
aidât,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
sembleraient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
destinais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
usure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072481276,0,0,0,0,0,0,0,0
sommeilles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004832085,0,0,0,0,0,0,0,0
chérissent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
bâtisse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
décerner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
proprement,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0.00015350372,0,0,0,0,0
opprimé,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0.00024160425,0,0,0,0,0,0,0,0
chérira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011438376,0,0,0
fraude,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00096641701,0,0,0.00015350372,0,0,0,0,0
recourons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
remontrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
tentons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0,0,0,0,0,0,0
feignons,0,0,0,0,0,0,0,0,0,0,0,0.00014773231,0,0,0,0,0,0,0,0,0,0,0,0,0
joindront,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
couronnera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023688262,0,0,0,0,0,0
dénaturée,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
outragez,0,0,0,0,0.00045018007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flatterai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
travaillera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
perdraient,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
malheureuses,0,0,0,0,0.00030012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pendaient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
étang,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tournât,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
tramait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
figurés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
amphitryon,0,0,0,0,0,0,0,0,0,0,0.00950783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lxiii,0,0,0,0,0,0,0,0,0,0,0.00037285608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
molière,0,0.0028395646,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0.0018259282,0,0,0,0,0,0,0,0,0,0
privilègepar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
margeret,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
moliere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040576182,0,0,0,0,0,0,0,0,0,0
jean,0,0.00023663038,0,0,0,0,0,0,0,0,0.0013049963,0,0,0,0.0018259282,0,0,0,0,0,0,0,0,0,0
ribou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010144045,0,0,0,0,0,0,0,0,0,0
eglise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
serenissime,0,0.00047326077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
épîtres,0,0.00047326077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dédicatoires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
sérénissime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
tournée,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0.00020288091,0,0,0,0,0,0,0,0,0,0
retournées,0,0,0,0.000044662796,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
usées,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
condé,0,0.0014197823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emplois,0,0,0,0,0,0,0,0,0,0,0,0,0.0014690926,0,0,0,0,0,0,0,0,0,0,0,0
intrépidité,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
connaissances,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
décisions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015350372,0,0,0,0,0
suivies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031075202,0,0,0,0,0,0,0,0,0
approbations,0,0,0,0,0,0,0,0,0,0.00045850527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vantons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0.0004832085,0,0,0,0,0,0,0,0
disposons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
dédicatoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
feuillets,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
songé,0,0,0,0,0,0,0,0,0,0,0,0,0.00067804272,0,0,0,0,0,0,0,0,0,0,0,0
abuserai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
emphitryon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
attribuer,0,0,0,0,0,0,0,0,0,0,0,0,0.00045202848,0,0,0,0,0,0,0,0,0,0,0,0
imaginable,0.00011339154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cleanthis,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sosie,0,0,0,0,0,0,0,0,0,0,0.010253542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
argatiphonditas,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thébain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081152364,0,0,0,0,0,0,0,0,0,0
naucrates,0,0,0,0,0,0,0,0,0,0,0.00055928412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023025558,0,0,0,0,0
posicles,0,0,0,0,0,0,0,0,0,0,0.00037285608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcure,0,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
decorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
roulante,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nonchalante,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impertinence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039724576,0,0,0,0,0,0,0
allure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013241525,0,0,0,0,0,0,0
messager,0.00028347885,0.0011831519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exagérer,0,0.00070989115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voiturer,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
manteau,0,0,0,0,0,0,0,0,0,0,0,0,0.00067804272,0,0,0,0,0,0,0,0,0,0,0,0
humaniser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026483051,0,0,0,0,0,0,0
béotiques,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thébaines,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mariés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039724576,0,0,0,0,0,0,0
quittait,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
guindé,0,0.00047326077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emprisonné,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039724576,0,0,0,0,0,0,0
étage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052966102,0,0,0,0,0,0,0
taureau,0,0,0.00016173379,0,0,0,0,0,0,0,0.0018642804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cygne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0,0,0,0,0,0,0
bêtes,0.00028347885,0,0,0,0,0,0.0001552072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
délicieuse,0,0,0,0,0,0,0.0001552072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
retardiez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
petites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026483051,0,0,0,0,0,0,0
renchérie,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contrariétés,0,0,0,0,0,0,0.0003104144,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apprêtons,0,0,0,0,0,0,0.0001552072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vêtir,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0,0,0,0,0,0,0
hémisphère,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
station,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bonjour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066207627,0,0,0,0,0,0,0
heu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026483051,0,0,0,0,0,0,0
vilain,0,0,0,0,0,0,0,0,0,0,0.0013049963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assujettis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
grêle,0,0,0,0,0,0,0,0,0,0,0.00074571216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
froidure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
acharne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
caressant,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0,0,0,0,0,0,0
rengage,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
