Source,Target,Weight,Type
627,10,0.0097192225,undirected
627,12,0.0043196544,undirected
627,15,0.018358531,undirected
627,16,0.022678186,undirected
627,17,0.063714903,undirected
627,19,0.05399568,undirected
627,21,0.0021598272,undirected
628,0,0.047297297,undirected
628,3,0.050675676,undirected
628,5,0.048423423,undirected
628,6,0.077702703,undirected
628,7,0.029279279,undirected
628,9,0.0067567568,undirected
628,12,0.037162162,undirected
628,13,0.0078828829,undirected
628,18,0.0022522523,undirected
628,19,0.03490991,undirected
628,20,0.0011261261,undirected
628,21,0.021396396,undirected
628,24,0.0011261261,undirected
629,0,0.014380531,undirected
629,3,0.0088495575,undirected
629,5,0.05420354,undirected
629,6,0.050884956,undirected
629,7,0.053097345,undirected
629,10,0.0011061947,undirected
629,12,0.0077433628,undirected
629,15,0.0033185841,undirected
629,16,0.055309735,undirected
629,17,0.0022123894,undirected
629,18,0.019911504,undirected
629,19,0.069690265,undirected
629,21,0.03539823,undirected
629,22,0.014380531,undirected
630,0,0.025586354,undirected
630,1,0.0085287846,undirected
630,2,0.035181237,undirected
630,3,0.0074626866,undirected
630,6,0.091684435,undirected
630,7,0.024520256,undirected
630,12,0.011727079,undirected
630,13,0.023454158,undirected
630,15,0.0021321962,undirected
630,16,0.043710021,undirected
630,17,0.068230277,undirected
630,19,0.045842217,undirected
630,20,0.0053304904,undirected
631,0,0.0054945055,undirected
631,1,0.0021978022,undirected
631,2,0.013186813,undirected
631,3,0.013186813,undirected
631,5,0.0065934066,undirected
631,6,0.10879121,undirected
631,7,0.050549451,undirected
631,11,0.0043956044,undirected
631,13,0.020879121,undirected
631,15,0.0043956044,undirected
631,16,0.030769231,undirected
631,17,0.03956044,undirected
631,18,0.0076923077,undirected
631,19,0.052747253,undirected
631,22,0.020879121,undirected
631,23,0.0021978022,undirected
632,0,0.017524644,undirected
632,3,0.012048193,undirected
632,4,0.0032858708,undirected
632,5,0.0098576123,undirected
632,6,0.084337349,undirected
632,7,0.04381161,undirected
632,11,0.0010952903,undirected
632,12,0.0021905805,undirected
632,13,0.0032858708,undirected
632,14,0.0076670318,undirected
632,16,0.058050383,undirected
632,17,0.04162103,undirected
632,18,0.037239869,undirected
632,19,0.059145674,undirected
632,21,0.028477547,undirected
633,0,0.011789925,undirected
633,3,0.019292605,undirected
633,4,0.0042872454,undirected
633,5,0.033226152,undirected
633,6,0.080385852,undirected
633,7,0.049303323,undirected
633,10,0.012861736,undirected
633,12,0.0021436227,undirected
633,16,0.038585209,undirected
633,17,0.038585209,undirected
633,18,0.013933548,undirected
633,19,0.066452304,undirected
633,22,0.0010718114,undirected
634,0,0.012793177,undirected
634,1,0.015991471,undirected
634,3,0.020255864,undirected
634,4,0.0085287846,undirected
634,5,0.0095948827,undirected
634,7,0.023454158,undirected
634,9,0.031982942,undirected
634,11,0.043710021,undirected
634,12,0.034115139,undirected
634,13,0.0010660981,undirected
634,14,0.059701493,undirected
634,15,0.026652452,undirected
634,18,0.02771855,undirected
634,19,0.011727079,undirected
634,21,0.0053304904,undirected
634,24,0.029850746,undirected
635,0,0.028230185,undirected
635,1,0.033659066,undirected
635,3,0.03257329,undirected
635,7,0.0021715527,undirected
635,9,0.098805646,undirected
635,11,0.015200869,undirected
635,12,0.038002172,undirected
635,13,0.006514658,undirected
635,14,0.02062975,undirected
635,15,0.010857763,undirected
635,16,0.0010857763,undirected
635,17,0.0010857763,undirected
635,18,0.0043431053,undirected
635,19,0.031487514,undirected
635,23,0.0010857763,undirected
635,24,0.067318132,undirected
636,0,0.013933548,undirected
636,1,0.0010718114,undirected
636,3,0.010718114,undirected
636,5,0.0075026795,undirected
636,8,0.0010718114,undirected
636,9,0.021436227,undirected
636,10,0.0032154341,undirected
636,11,0.066452304,undirected
636,12,0.035369775,undirected
636,13,0.050375134,undirected
636,14,0.0053590568,undirected
636,15,0.038585209,undirected
636,16,0.0032154341,undirected
636,17,0.0042872454,undirected
636,18,0.012861736,undirected
636,19,0.032154341,undirected
636,20,0.021436227,undirected
636,21,0.033226152,undirected
636,22,0.0042872454,undirected
636,24,0.056806002,undirected
637,0,0.037796976,undirected
637,2,0.035637149,undirected
637,3,0.012958963,undirected
637,4,0.035637149,undirected
637,7,0.023758099,undirected
637,11,0.05075594,undirected
637,12,0.039956803,undirected
637,13,0.036717063,undirected
637,17,0.0064794816,undirected
637,18,0.010799136,undirected
637,19,0.030237581,undirected
637,21,0.0086393089,undirected
637,22,0.0043196544,undirected
637,24,0.10151188,undirected
638,0,0.038461538,undirected
638,2,0.015384615,undirected
638,4,0.013186813,undirected
638,5,0.02967033,undirected
638,6,0.0021978022,undirected
638,7,0.0010989011,undirected
638,11,0.048351648,undirected
638,12,0.046153846,undirected
638,13,0.041758242,undirected
638,15,0.017582418,undirected
638,19,0.032967033,undirected
638,21,0.025274725,undirected
638,24,0.089010989,undirected
639,0,0.027837259,undirected
639,2,0.0053533191,undirected
639,4,0.026766595,undirected
639,5,0.016059957,undirected
639,7,0.012847966,undirected
639,9,0.0010706638,undirected
639,11,0.049250535,undirected
639,12,0.037473233,undirected
639,13,0.057815846,undirected
639,14,0.0021413276,undirected
639,15,0.0021413276,undirected
639,19,0.0064239829,undirected
639,20,0.0042826552,undirected
639,21,0.035331906,undirected
639,22,0.0042826552,undirected
639,24,0.124197,undirected
640,0,0.040173724,undirected
640,2,0.0076004343,undirected
640,3,0.027144408,undirected
640,8,0.019543974,undirected
640,9,0.0054288817,undirected
640,11,0.076004343,undirected
640,12,0.061889251,undirected
640,13,0.021715527,undirected
640,17,0.026058632,undirected
640,18,0.0010857763,undirected
640,19,0.022801303,undirected
640,21,0.010857763,undirected
640,24,0.1009772,undirected
641,0,0.040641711,undirected
641,4,0.018181818,undirected
641,5,0.018181818,undirected
641,7,0.014973262,undirected
641,9,0.0010695187,undirected
641,11,0.029946524,undirected
641,12,0.075935829,undirected
641,13,0.012834225,undirected
641,15,0.010695187,undirected
641,16,0.0053475936,undirected
641,18,0.0010695187,undirected
641,19,0.056684492,undirected
641,20,0.011764706,undirected
641,21,0.011764706,undirected
641,24,0.060962567,undirected
642,0,0.031763417,undirected
642,1,0.0010952903,undirected
642,3,0.0010952903,undirected
642,4,0.019715225,undirected
642,5,0.027382256,undirected
642,7,0.055859803,undirected
642,8,0.0065717415,undirected
642,11,0.033953998,undirected
642,12,0.020810515,undirected
642,14,0.0021905805,undirected
642,17,0.008762322,undirected
642,18,0.0021905805,undirected
642,19,0.063526835,undirected
642,21,0.032858708,undirected
642,23,0.0021905805,undirected
642,24,0.08871851,undirected
643,0,0.029572837,undirected
643,2,0.027382256,undirected
643,3,0.016429354,undirected
643,4,0.016429354,undirected
643,5,0.025191676,undirected
643,7,0.014238773,undirected
643,11,0.021905805,undirected
643,12,0.019715225,undirected
643,13,0.027382256,undirected
643,15,0.014238773,undirected
643,18,0.008762322,undirected
643,19,0.051478642,undirected
643,20,0.0010952903,undirected
643,21,0.027382256,undirected
643,24,0.094194962,undirected
644,0,0.022459893,undirected
644,2,0.010695187,undirected
644,3,0.038502674,undirected
644,4,0.016042781,undirected
644,5,0.0096256684,undirected
644,11,0.038502674,undirected
644,12,0.057754011,undirected
644,16,0.0053475936,undirected
644,17,0.032085561,undirected
644,18,0.0042780749,undirected
644,19,0.04171123,undirected
644,20,0.0053475936,undirected
644,21,0.029946524,undirected
644,23,0.0053475936,undirected
644,24,0.12941176,undirected
645,0,0.039827772,undirected
645,2,0.018299247,undirected
645,3,0.02583423,undirected
645,4,0.026910657,undirected
645,5,0.021528525,undirected
645,8,0.0043057051,undirected
645,11,0.052744887,undirected
645,12,0.032292788,undirected
645,13,0.037674919,undirected
645,15,0.013993541,undirected
645,16,0.0086114101,undirected
645,18,0.0075349839,undirected
645,19,0.0053821313,undirected
645,21,0.057050592,undirected
645,22,0.0010764263,undirected
645,24,0.093649085,undirected
646,0,0.027659574,undirected
646,3,0.037234043,undirected
646,4,0.019148936,undirected
646,5,0.029787234,undirected
646,11,0.041489362,undirected
646,13,0.030851064,undirected
646,18,0.014893617,undirected
646,19,0.045744681,undirected
646,20,0.015957447,undirected
646,21,0.061702128,undirected
646,24,0.091489362,undirected
647,0,0.029094828,undirected
647,2,0.0021551724,undirected
647,3,0.018318966,undirected
647,4,0.037715517,undirected
647,5,0.012931034,undirected
647,8,0.010775862,undirected
647,9,0.0010775862,undirected
647,10,0.0010775862,undirected
647,11,0.044181034,undirected
647,12,0.015086207,undirected
647,13,0.035560345,undirected
647,15,0.032327586,undirected
647,17,0.005387931,undirected
647,19,0.0096982759,undirected
647,20,0.020474138,undirected
647,21,0.038793103,undirected
647,24,0.11314655,undirected
648,0,0.0066371681,undirected
648,2,0.0011061947,undirected
648,3,0.014380531,undirected
648,5,0.011061947,undirected
648,6,0.0011061947,undirected
648,7,0.0066371681,undirected
648,12,0.01659292,undirected
648,14,0.28650442,undirected
648,15,0.019911504,undirected
648,18,0.0033185841,undirected
648,19,0.025442478,undirected
648,24,0.019911504,undirected
649,0,0.063318777,undirected
649,1,0.0076419214,undirected
649,2,0.019650655,undirected
649,3,0.022925764,undirected
649,5,0.034934498,undirected
649,6,0.010917031,undirected
649,8,0.0087336245,undirected
649,9,0.018558952,undirected
649,11,0.015283843,undirected
649,12,0.040393013,undirected
649,13,0.015283843,undirected
649,14,0.0010917031,undirected
649,15,0.026200873,undirected
649,19,0.034934498,undirected
649,24,0.091703057,undirected
650,0,0.066521265,undirected
650,2,0.0065430752,undirected
650,3,0.046892039,undirected
650,4,0.0054525627,undirected
650,6,0.017448201,undirected
650,7,0.031624864,undirected
650,11,0.025081788,undirected
650,12,0.044711014,undirected
650,13,0.05561614,undirected
650,15,0.0087241003,undirected
650,17,0.0054525627,undirected
650,19,0.034896401,undirected
650,24,0.086150491,undirected
651,0,0.052287582,undirected
651,2,0.016339869,undirected
651,3,0.022875817,undirected
651,4,0.013071895,undirected
651,5,0.020697168,undirected
651,6,0.01416122,undirected
651,8,0.0076252723,undirected
651,11,0.015250545,undirected
651,12,0.0010893246,undirected
651,13,0.05664488,undirected
651,19,0.02832244,undirected
651,21,0.086056645,undirected
651,24,0.11111111,undirected
652,0,0.098501071,undirected
652,2,0.020342612,undirected
652,3,0.046038544,undirected
652,5,0.018201285,undirected
652,10,0.0042826552,undirected
652,11,0.039614561,undirected
652,12,0.016059957,undirected
652,13,0.049250535,undirected
652,14,0.0010706638,undirected
652,15,0.011777302,undirected
652,17,0.011777302,undirected
652,19,0.0064239829,undirected
652,21,0.011777302,undirected
652,22,0.010706638,undirected
652,24,0.06745182,undirected
653,0,0.07470651,undirected
653,2,0.0053361793,undirected
653,3,0.050160085,undirected
653,5,0.0096051227,undirected
653,6,0.010672359,undirected
653,7,0.017075774,undirected
653,8,0.0021344717,undirected
653,12,0.023479189,undirected
653,13,0.038420491,undirected
653,15,0.0085378869,undirected
653,19,0.024546425,undirected
653,20,0.0096051227,undirected
653,21,0.040554963,undirected
653,24,0.10885806,undirected
654,0,0.062906725,undirected
654,2,0.0086767896,undirected
654,3,0.037960954,undirected
654,4,0.020607375,undirected
654,5,0.015184382,undirected
654,6,0.015184382,undirected
654,7,0.0032537961,undirected
654,9,0.0054229935,undirected
654,11,0.0054229935,undirected
654,13,0.055314534,undirected
654,19,0.044468547,undirected
654,21,0.040130152,undirected
654,23,0.0021691974,undirected
654,24,0.096529284,undirected
655,0,0.052117264,undirected
655,2,0.014115092,undirected
655,3,0.048859935,undirected
655,4,0.015200869,undirected
655,5,0.017372421,undirected
655,6,0.058631922,undirected
655,11,0.01194354,undirected
655,12,0.028230185,undirected
655,13,0.028230185,undirected
655,19,0.035830619,undirected
655,23,0.0054288817,undirected
655,24,0.096634093,undirected
656,0,0.043710021,undirected
656,1,0.0031982942,undirected
656,2,0.015991471,undirected
656,3,0.043710021,undirected
656,5,0.02238806,undirected
656,6,0.012793177,undirected
656,7,0.0085287846,undirected
656,9,0.0010660981,undirected
656,11,0.023454158,undirected
656,12,0.02771855,undirected
656,13,0.084221748,undirected
656,16,0.0085287846,undirected
656,19,0.043710021,undirected
656,21,0.015991471,undirected
656,24,0.070362473,undirected
657,0,0.052744887,undirected
657,2,0.01722282,undirected
657,3,0.015069968,undirected
657,4,0.0021528525,undirected
657,6,0.013993541,undirected
657,8,0.0010764263,undirected
657,10,0.0010764263,undirected
657,11,0.043057051,undirected
657,12,0.0043057051,undirected
657,13,0.043057051,undirected
657,15,0.033369214,undirected
657,19,0.052744887,undirected
657,21,0.049515608,undirected
657,22,0.0010764263,undirected
657,23,0.0032292788,undirected
657,24,0.095801938,undirected
658,0,0.044420368,undirected
658,2,0.029252438,undirected
658,3,0.014084507,undirected
658,4,0.0010834236,undirected
658,5,0.0086673889,undirected
658,6,0.0043336945,undirected
658,7,0.0075839653,undirected
658,8,0.0010834236,undirected
658,10,0.0075839653,undirected
658,11,0.0097508126,undirected
658,12,0.026002167,undirected
658,13,0.063921993,undirected
658,15,0.0021668472,undirected
658,19,0.058504875,undirected
658,21,0.07475623,undirected
658,24,0.076923077,undirected
659,0,0.044420368,undirected
659,2,0.0075839653,undirected
659,3,0.01191766,undirected
659,4,0.016251354,undirected
659,5,0.019501625,undirected
659,7,0.022751896,undirected
659,8,0.010834236,undirected
659,11,0.035752979,undirected
659,12,0.016251354,undirected
659,13,0.02708559,undirected
659,15,0.02708559,undirected
659,19,0.049837486,undirected
659,21,0.02708559,undirected
659,24,0.10617551,undirected
660,0,0.042857143,undirected
660,2,0.017582418,undirected
660,3,0.028571429,undirected
660,4,0.0043956044,undirected
660,5,0.032967033,undirected
660,7,0.024175824,undirected
660,11,0.015384615,undirected
660,12,0.061538462,undirected
660,13,0.016483516,undirected
660,15,0.0032967033,undirected
660,17,0.0043956044,undirected
660,19,0.053846154,undirected
660,20,0.0087912088,undirected
660,21,0.012087912,undirected
660,22,0.0021978022,undirected
660,23,0.0021978022,undirected
660,24,0.072527473,undirected
661,0,0.039956803,undirected
661,2,0.0010799136,undirected
661,3,0.0075593952,undirected
661,5,0.029157667,undirected
661,6,0.032397408,undirected
661,8,0.0086393089,undirected
661,9,0.0021598272,undirected
661,11,0.022678186,undirected
661,12,0.042116631,undirected
661,13,0.045356371,undirected
661,15,0.025917927,undirected
661,19,0.036717063,undirected
661,20,0.0021598272,undirected
661,21,0.045356371,undirected
661,22,0.0010799136,undirected
661,24,0.069114471,undirected
662,1,0.015184382,undirected
662,2,0.0054229935,undirected
662,3,0.010845987,undirected
662,7,0.017353579,undirected
662,9,0.0032537961,undirected
662,12,0.032537961,undirected
662,13,0.0043383948,undirected
662,14,0.27006508,undirected
662,15,0.013015184,undirected
662,18,0.018438178,undirected
662,19,0.01626898,undirected
662,23,0.0010845987,undirected
662,24,0.0065075922,undirected
663,0,0.024625268,undirected
663,3,0.0010706638,undirected
663,6,0.031049251,undirected
663,9,0.03640257,undirected
663,11,0.028907923,undirected
663,12,0.03640257,undirected
663,13,0.023554604,undirected
663,14,0.010706638,undirected
663,15,0.029978587,undirected
663,16,0.027837259,undirected
663,18,0.023554604,undirected
663,19,0.035331906,undirected
663,20,0.0021413276,undirected
663,24,0.091006424,undirected
664,0,0.037796976,undirected
664,2,0.021598272,undirected
